,name,address,location,longitude,latitude,location2,location3
1010,Portugália - Cais do Sodré,"Rua da Cintura do Porto de Lisboa - Cais do Sodré,Lisboa, Portugal","Almada, Portugal",-9.1113514,38.72490235,Lisboa,Almada
1011,Carnal,"R. da Misericórdia 78,Lisboa, Portugal","Almada, Portugal",-9.142991,38.7123889,Lisboa,Almada
1012,Vela Latina,"Doca do Bom Sucesso,Lisboa, Portugal","Almada, Portugal",-9.21203995,38.69247055,Lisboa,Almada
1013,Catedrais Tapas Bar Restaurante,"Rua de São Cristóvão - 23,Lisboa, Portugal","Almada, Portugal",-9.1357434,38.7130753,Lisboa,Almada
1014,Collect - Food . Radio . Records,"R. Nova do Carvalho 60 – 62,Lisboa, Portugal","Almada, Portugal",-9.1441895,38.7074304,Lisboa,Almada
1015,Fado em Si,"Rua de São João da Praça, n.º 18,Lisboa, Portugal","Almada, Portugal",-9.1315781,38.7096062,Lisboa,Almada
1016,Clube de Jornalistas,"R. Trinas 129,Lisbon, Portugal","Almada, Portugal",-9.1592798,38.71009,Lisbon,Almada
1017,KOB by Olivier,"Rua do Salitre - 169,Lisboa, Portugal","Almada, Portugal",-9.1516038,38.71980858,Lisboa,Almada
1018,Tunel de Santos,"Largo de Santos 1A,Lisboa, Portugal","Almada, Portugal",-9.15523191,38.7070318,Lisboa,Almada
1019,Feitoria,"1400-038,Lisboa, Portugal","Almada, Portugal",-9.21252251,38.69242477,Lisboa,Almada
1020,São Miguel D´Alfama,"Rua de São Miguel - 9,Lisboa, Portugal","Almada, Portugal",-9.12863227,38.71163436,Lisboa,Almada
1021,Tapas n' Friends Rossio,"Calçada do Carmo, 21,Lisboa, Portugal","Almada, Portugal",-9.1404443,38.7134684,Lisboa,Almada
1022,Eneko Lisboa,"R. Maria Luísa Holstein 5,Lisboa, Portugal","Almada, Portugal",-9.1765548,38.70370355,Lisboa,Almada
1023,Tasca de Notícias,"R. do Diário de Notícias 49,Lisbon, Portugal","Almada, Portugal",-9.1441632,38.7119128,Lisbon,Almada
1024,Tapas n' Friends Trindade,"R. da Trindade, 34,Lisboa, Portugal","Almada, Portugal",-9.1419989,38.7119155,Lisboa,Almada
1025,Terra Nova by Populi,"Ala Nascente Terreiro do Paço 85-86,Lisboa, Portugal","Almada, Portugal",-9.17224255,38.7734087,Lisboa,Almada
1026,Invicta Madragoa,"Rua da Esperança,Lisboa, Portugal","Almada, Portugal",-9.15604319,38.70775252,Lisboa,Almada
1027,As Velhas,"R. da Conceição da Glória 21,Lisboa, Portugal","Almada, Portugal",-9.1445791,38.7174182,Lisboa,Almada
1028,Coyo Taco – Cais do Sodré,"R. Ribeira Nova 36,Lisboa, Portugal","Almada, Portugal",-9.1454927,38.7075706,Lisboa,Almada
1029,Petiscos da Prata,"Rua da Prata 88,Lisbon, Portugal","Almada, Portugal",-9.1365049,38.7101318,Lisbon,Almada
1030,Obicà Mozzarella Bar - Lisboa,"R. da Escola Politécnica 90,Lisbon, Portugal","Almada, Portugal",-9.1521274,38.7182764,Lisbon,Almada
1031,The Kool Puppets - Tapas Bar,"Rua da Rosa - 136,Lisboa, Portugal","Almada, Portugal",-9.13942375,38.71782725,Lisboa,Almada
1032,Carmo,"Largo do Carmo 11,Lisboa, Portugal","Almada, Portugal",-9.1409938,38.7117286,Lisboa,Almada
1033,Prima Pasta,"R. da Madalena,Lisbon, Portugal","Almada, Portugal",-9.13652451,38.71345265,Lisbon,Almada
1034,The George,"Rua do Crucifixo - 58,Lisboa, Portugal","Almada, Portugal",-9.1387948,38.7102065,Lisboa,Almada
1035,Esperança do Bairro,"Rua do Norte - 95,Lisboa, Portugal","Almada, Portugal",-9.1438078,38.712332,Lisboa,Almada
1036,LEVE LEVE 2.0,"Tv. da Boa Hora 48,Lisbon, Portugal","Almada, Portugal",-9.145052,38.7138206,Lisbon,Almada
1037,Honorato Belém,"R. de Belém 116,Lisboa, Portugal","Almada, Portugal",-9.2037755,38.6975115,Lisboa,Almada
1038,Mensagem - Restaurante Bar Panorâmico,"R. da Oliveira ao Carmo 8,Lisboa, Portugal","Almada, Portugal",-9.1413923,38.7125022,Lisboa,Almada
1039,Café Luso,"Travessa da Queimada 10,Lisboa, Portugal","Almada, Portugal",-9.1438055,38.7130836,Lisboa,Almada
1040,Raízes,"R. Olival 36,Lisboa, Portugal","Almada, Portugal",-9.1613974,38.705718,Lisboa,Almada
1041,Cervejaria Antártida Lisboa,"Praça do Comércio - 10 - Terreiro do Paço – Ala Poente,Lisboa, Portugal","Almada, Portugal",-9.18413511,38.77882168,Lisboa,Almada
1042,MariAlma,"Av. Vale de Milhaços 125,Corroios, Portugal","Almada, Portugal",-9.1673612,38.62639135,Corroios,Almada
1043,Florentino,"R. do Sacramento a Alcântara 30,Lisboa, Portugal","Almada, Portugal",-9.1682917,38.7047781,Lisboa,Almada
1044,Frade Dos Mares,"Av. D. Carlos I, nº 55 A,Lisboa, Portugal","Almada, Portugal",-9.1332686,38.76171545,Lisboa,Almada
1045,Nosolo Italia - Praça do Comércio,"Praça do Comércio, Ala Nascente, porta 74-77,Lisboa, Portugal","Almada, Portugal",-9.1356411,38.70700836,Lisboa,Almada
1046,Bello Forno,"Campo das Cebolas - 50,Lisboa, Portugal","Almada, Portugal",-9.13139966,38.70894203,Lisboa,Almada
1047,Varanda Azul,"Avenida do Restelo - Estádio do Restelo - Edifício Varanda Azul,Lisboa, Portugal","Almada, Portugal",-9.20784473,38.70245361,Lisboa,Almada
1048,Sopinhas Restaurante,"R. da Madalena 50,Lisbon, Portugal","Almada, Portugal",-9.1348644,38.7095669,Lisbon,Almada
1049,Peixaria do Rossio,"Calçada do Carmo, 9,Lisboa, Portugal","Almada, Portugal",-9.1400959,38.7135573,Lisboa,Almada
1050,Paladarium,"Largo do Chão do Loureiro - 2,Lisboa, Portugal","Almada, Portugal",-9.13547093,38.71189041,Lisboa,Almada
1051,Tapas n' Friends Sé,"Cruzes da Sé 25,Lisboa, Portugal","Almada, Portugal",-9.1742382,38.7074073,Lisboa,Almada
1052,Nicolau Lisboa,"R. de São Nicolau 17,Lisbon, Portugal","Almada, Portugal",-9.1362318,38.7105382,Lisbon,Almada
1053,Locanda Italiana,"Rua das Portas de Santo Antão - 45,Lisboa, Portugal","Almada, Portugal",-9.1399334,38.7154852,Lisboa,Almada
1054,Troppo Squisito - Lisboa,"Praça do Comércio - Ala Poente - 20/23,Lisboa, Portugal","Almada, Portugal",-9.13591116,38.70694262,Lisboa,Almada
1055,Café Príncipe Real,"R. Dom Pedro V, 56 J,Lisboa, Portugal","Almada, Portugal",-9.145975,38.7157598,Lisboa,Almada
1056,Baía do Peixe - Praça do Comércio,"Praça do Comércio,Lisboa, Portugal","Almada, Portugal",-9.13495541,38.70732498,Lisboa,Almada
1057,Porter Bistro,"Rua do Arsenal 146,Lisboa, Portugal","Almada, Portugal",-9.1413335,38.7073237,Lisboa,Almada
1058,Dias no Bairro,"Rua do Norte - 81,Lisboa, Portugal","Almada, Portugal",-9.1438025,38.7121096,Lisboa,Almada
1059,Rossio Gastrobar,"R. 1º de Dezembro 118,Lisboa, Portugal","Almada, Portugal",-9.1407442,38.7149105,Lisboa,Almada
1060,Maria Catita,"Rua dos Bacalhoeiros 30,Lisboa, Portugal","Almada, Portugal",-9.1343432,38.7092843,Lisboa,Almada
1061,Cervejaria Solar do Vez,"Campo das Cebolas - 48,Lisboa, Portugal","Almada, Portugal",-9.13139966,38.70894203,Lisboa,Almada
1062,Bica-san,"Rua de S. Paulo 93,Lisboa, Portugal","Almada, Portugal",-9.146874,38.7084081,Lisboa,Almada
1063,100 Maneiras,"R. do Teixeira 39,Lisboa, Portugal","Almada, Portugal",-9.1450375,38.7147351,Lisboa,Almada
1064,Petisqueira Matateu,"Rua do Arsenal Restelo,Lisboa, Portugal","Almada, Portugal",-9.1390922,38.70782255,Lisboa,Almada
1065,Di Amici Pizza em Casa,"Calçada da Ajuda,Lisboa, Portugal","Almada, Portugal",-9.16613576,38.72660076,Lisboa,Almada
1066,daPrata52,"Rua da Prata 52,Lisboa, Portugal","Almada, Portugal",-9.1362949,38.7095719,Lisboa,Almada
1067,Adega Machado,"Rua do Norte 91,Lisboa, Portugal","Almada, Portugal",-9.1437994,38.7122779,Lisboa,Almada
1068,Art Italiana (Pizzeria),"Calçada do Combro - 17,Lisboa, Portugal","Almada, Portugal",-9.1460738,38.7107926,Lisboa,Almada
1069,Dom João I,"Rua Dom Duarte - 1B,Lisboa, Portugal","Almada, Portugal",-9.1375142,38.7143342,Lisboa,Almada
1070,Arkhe,"Rua de São Filipe Néri 14,Lisboa, Portugal","Almada, Portugal",-9.1541455,38.7205481,Lisboa,Almada
1071,JAC Brunch & Concept Store,"Rua da Rosa - 240,Lisboa, Portugal","Almada, Portugal",-9.1460484,38.7152682,Lisboa,Almada
1072,A Primavera do Jerónimo,"Tv. da Espera 34,Lisboa, Portugal","Almada, Portugal",-9.1438841,38.7114957,Lisboa,Almada
1073,Terraço Editorial,"Rua dos Fanqueiros - 276 - 8 andar,Lisboa, Portugal","Almada, Portugal",-9.1366822,38.7127492,Lisboa,Almada
1074,Radio-Hotel Club & Sushi,"Travessa do Conde da Ponte - 12,Lisboa, Portugal","Almada, Portugal",-9.1809302,38.7005055,Lisboa,Almada
1075,Taberna D'Alegria,"Rua da Alegria 38,Lisboa, Portugal","Almada, Portugal",-9.1465449,38.7176464,Lisboa,Almada
1076,O Cocas,"Rua dos Correeiros - 177,Lisboa, Portugal","Almada, Portugal",-9.137936,38.7122049,Lisboa,Almada
1077,BaixaMar Lisboa - Mariscos e Petiscos,"Rua dos Bacalhoeiros - 28,Lisboa, Portugal","Almada, Portugal",-9.13431436,38.70925374,Lisboa,Almada
1078,Carnívoro Steak Wine & Friends,"N10-1 215,Sobreda, Portugal","Almada, Portugal",-9.1836871,38.6487707,Sobreda,Almada
1079,Pastanaga,"Tv. dos Pescadores 27,Lisboa, Portugal","Almada, Portugal",-9.152694,38.7089887,Lisboa,Almada
1080,Casanostra,"Tv. do Poço da Cidade 60,Lisboa, Portugal","Almada, Portugal",-9.1451858,38.7123792,Lisboa,Almada
1081,Pica-Pau,"R. da Escola Politécnica 27,Lisboa, Portugal","Almada, Portugal",-9.149754,38.7171793,Lisboa,Almada
1082,Rocco Ristorante,"R. Ivens 14,Lisboa, Portugal","Almada, Portugal",-9.1401744,38.7095398,Lisboa,Almada
1083,Vicente by Carnalentejana,"Rua das Flores 6,Lisboa, Portugal","Almada, Portugal",-9.1438282,38.7077219,Lisboa,Almada
1084,O Boteco by Chef Kiko Martins,"Praça Luís de Camões 37,Lisboa, Portugal","Almada, Portugal",-9.1435086,38.7108277,Lisboa,Almada
1085,O Frade,"Calçada da Ajuda 14,Lisboa, Portugal","Almada, Portugal",-9.1993204,38.6979188,Lisboa,Almada
1086,ZeroZero Principe Real,"R. da Escola Politécnica 32,Lisboa, Portugal","Almada, Portugal",-9.1497057,38.7173342,Lisboa,Almada
1087,A Severa - Fado,"R. das Gáveas 51 R/C,Lisbon, Portugal","Almada, Portugal",-9.1434429,38.7117644,Lisbon,Almada
1088,Ofício,"Rua Nova da Trindade - 11K,Lisboa, Portugal","Almada, Portugal",-9.1425898,38.7124429,Lisboa,Almada
1089,Terraço de Belém,"Avenida Brasília - Edifício Polo Náutico,Lisboa, Portugal","Almada, Portugal",-9.1356411,38.70700836,Lisboa,Almada
1090,Loco,"R. Navegantes nº53-B,Lisboa, Portugal","Almada, Portugal",-9.1606164,38.7125179,Lisboa,Almada
1091,L-Tasca by Maria Peixeira,"R. do Alecrim 5,Lisboa, Portugal","Almada, Portugal",-9.1435947,38.7069413,Lisboa,Almada
1092,Floresta das Escadinhas,"Rua de Santa Justa - 3,Lisboa, Portugal","Almada, Portugal",-9.13658618,38.71261702,Lisboa,Almada
1093,Oficina do Duque,"Calçada do Duque 43,Lisboa, Portugal","Almada, Portugal",-9.1997123,38.7026815,Lisboa,Almada
1094,Há Pitéu - Bistrô Bar,"R. da Atalaia 70 H,Lisboa, Portugal","Almada, Portugal",-9.14489447,38.71208152,Lisboa,Almada
1095,Estrela da Bica,"Travessa do Cabral 33,Lisboa, Portugal","Almada, Portugal",-9.1462781,38.7093412,Lisboa,Almada
1096,Mar ao Largo,"Largo Rafael Bordalo Pinheiro n 28,Lisboa, Portugal","Almada, Portugal",-9.1417177,38.7117938,Lisboa,Almada
1097,Chutnify Lisboa,"Travessa da Palmeira 44,Lisboa, Portugal","Almada, Portugal",-9.1500394,38.7143999,Lisboa,Almada
1098,Book Restaurante - Terrace,"R. Saraiva de Carvalho 35,Lisboa, Portugal","Almada, Portugal",-9.1594618,38.7174645,Lisboa,Almada
1099,Chickinho LX,"Rua Rodrigues de Faria - 103 - LX Factory,Lisboa, Portugal","Almada, Portugal",-9.17884215,38.70348105,Lisboa,Almada
1100,Tre Bambu  ,"R. do Salitre 38,Lisboa, Portugal","Almada, Portugal",-9.1463007,38.7197322,Lisboa,Almada
1101,As Salgadeiras,"Rua das Salgadeiras 18,Lisboa, Portugal","Almada, Portugal",-9.1442902,38.7109987,Lisboa,Almada
1102,Honorato - Chiado,"Largo Rafael Bordalo Pinheiro 12,,Lisboa, Portugal","Almada, Portugal",-9.1417673,38.7113365,Lisboa,Almada
1103,Seventh Brunch Chiado,"Calçada do Combro 147,Lisboa, Portugal","Almada, Portugal",-9.148879,38.7110313,Lisboa,Almada
1104,São Jorge,"Calçada do Marquês de Tancos 1,Lisboa, Portugal","Almada, Portugal",-9.13467669,38.71219204,Lisboa,Almada
1105,Cervejaria Sem Vergonha,"Tv. de Santa Quitéria 38,Lisboa, Portugal","Almada, Portugal",-9.1568584,38.7176544,Lisboa,Almada
1106,Sumaya,"R. da Escola Politécnica 40,Lisboa, Portugal","Almada, Portugal",-9.1497864,38.7173569,Lisboa,Almada
1107,Figu's,"Praça da Figueira 17,Lisboa, Portugal","Almada, Portugal",-9.137634,38.7132332,Lisboa,Almada
1108,Cafetaria Mensagem - Altis Belém Hotel & Spa,"Doca do Bom Sucesso,Lisboa, Portugal","Almada, Portugal",-9.21203995,38.69247055,Lisboa,Almada
1109,Limoncello,"R. do Norte 61,Lisboa, Portugal","Almada, Portugal",-9.1437877,38.7116261,Lisboa,Almada
1110,Alma,"R. Anchieta 15,Lisboa, Portugal","Almada, Portugal",-9.1411057,38.7101523,Lisboa,Almada
1111,Tripeiro,"R. dos Correeiros 70A,Lisboa, Portugal","Almada, Portugal",-9.1372077,38.710711,Lisboa,Almada
1112,La Tagliatella - Santos,"Av. Dom Carlos I 42,Lisboa, Portugal","Almada, Portugal",-9.152599,38.7079345,Lisboa,Almada
1113,Mezzogiorno,"Rua Garrett 19 - Galerias Páteo Garrett, lojas C, d,Lisbon, Portugal","Almada, Portugal",-9.1400508,38.7108359,Lisbon,Almada
1114,Lovecraft Gastropub Lisboa,"Rua da Boavista - 28,Lisboa, Portugal","Almada, Portugal",-9.1479415,38.7086951,Lisboa,Almada
1115,SOI Asian Street Food,"Rua da Moeda 1C,Lisboa, Portugal","Almada, Portugal",-9.1472342,38.7076731,Lisboa,Almada
1116,Pharmacia Felicidade,"Rua de Santa Catarina n 2 e n, 4,Lisboa, Portugal","Almada, Portugal",-9.1490478,38.7096391,Lisboa,Almada
1117,Franguinho do Príncipe,"Rua da imprensa Nacional,116B,Lisboa, Portugal","Almada, Portugal",-9.1516323,38.7174876,Lisboa,Almada
1118,Cheers Burger,"R. Casa do Povo 86 A B,Corroios, Portugal","Almada, Portugal",-9.1568059,38.64231,Corroios,Almada
1119,Associação do Fado Casto - Casa de Fados ,"Rua de São Mamede - 8A,Lisboa, Portugal","Almada, Portugal",-9.1328851,38.7105939,Lisboa,Almada
1120,A Minhota da Prata,"Rua da Prata - 75,Lisboa, Portugal","Almada, Portugal",-9.1366361,38.7099201,Lisboa,Almada
1121,Casa dos Pecados,"Tv. João de Deus 14/16,Lisbon, Portugal","Almada, Portugal",-9.2190623,38.7550953,Lisbon,Almada
1122,Vamos ao Algarve - Restaurante Fado,"Rua do Terreiro do Trigo - 86,Lisboa, Portugal","Almada, Portugal",-9.1289838,38.7103765,Lisboa,Almada
1123,O Fumeiro,"R. da Conceição da Glória 27,Lisboa, Portugal","Almada, Portugal",-9.1446434,38.7173905,Lisboa,Almada
1124,MachimBombo,"Calçada do Combro 87,Lisboa, Portugal","Almada, Portugal",-9.1476792,38.7109543,Lisboa,Almada
1125,Taberna dos Ferreiros,"Tv. Ferreiros a Belém 5,Lisboa, Portugal","Almada, Portugal",-9.2019293,38.6975523,Lisboa,Almada
1126,Restaurant Chulho & Bar,"R. de São João da Mata 82,Lisbon, Portugal","Almada, Portugal",-9.1585202,38.7079615,Lisbon,Almada
1127,Taberna Ibérica,"Praça da Alegria 66,Lisboa, Portugal","Almada, Portugal",-9.1447977,38.7182386,Lisboa,Almada
1128,Tabica Bistrô,"Tv. Bica Grande 6,Lisboa, Portugal","Almada, Portugal",-9.1463424,38.7087026,Lisboa,Almada
1129,Go A Lisboa Rooftop,"Calçada do Livramento - 17,Lisboa, Portugal","Almada, Portugal",-9.1720479,38.7064437,Lisboa,Almada
1130,Taverna d'Alcantara,"R. Gilberto Rola 37,Lisboa, Portugal","Almada, Portugal",-9.1726151,38.7053383,Lisboa,Almada
1131,Descarado,"Doca de Santo Amaro, Armazém 8,Lisboa, Portugal","Almada, Portugal",-9.1787946,38.69896155,Lisboa,Almada
1132,Sul Osteria do Povo,"R. Guarda-Mor 6,Lisboa, Portugal","Almada, Portugal",-9.1567865,38.7077172,Lisboa,Almada
1133,KOPPU RAMEN + IZAKAYA,"R. do Salitre 131A, 1250-198,Lisboa, Portugal","Almada, Portugal",-9.1490672,38.7196629,Lisboa,Almada
1134,Tasca da Esquina,"Rua Domingos Sequeira 41C,Lisboa, Portugal","Almada, Portugal",-9.1636126,38.7152557,Lisboa,Almada
1135,Volta dos Sabores,"Rua da Barroca - 106,Lisboa, Portugal","Almada, Portugal",-9.1445535,38.712431,Lisboa,Almada
1136,Adega Já Fumega,"R. Campo de Ourique 11-13,Lisboa, Portugal","Almada, Portugal",-9.1615296,38.7202396,Lisboa,Almada
1137,Varina da Madragoa,"R. das Madres 34,Lisbon, Portugal","Almada, Portugal",-9.1546081,38.708878,Lisbon,Almada
1138,DOCA SEIS,"Doca de Santo Amaro Armazém 6, Alcântara,Lisboa, Portugal","Almada, Portugal",-9.1781667,38.69854565,Lisboa,Almada
1139,Tasca do Teimoso,"Rua das Taipas 41A,Lisbon, Portugal","Almada, Portugal",-9.1454985,38.7166426,Lisbon,Almada
1140,Portugália - Belém,"Av. Brasília,Lisboa, Portugal","Almada, Portugal",-9.14621567,38.70516169,Lisboa,Almada
1141,No Mames Wey - Campo de Ourique,"R. Infantaria 16 2A,Lisboa, Portugal","Almada, Portugal",-9.1624933,38.7183772,Lisboa,Almada
1142,Tapisco,"R. Dom Pedro V 81,Lisboa, Portugal","Almada, Portugal",-9.1459762,38.71566895,Lisboa,Almada
1143,Piazza Sicilia-Osteria di Michele Bono,"Rua da Glória 39,Lisboa, Portugal","Almada, Portugal",-9.1440845,38.7166647,Lisboa,Almada
1144,Sabor do Bacalhau,"R. da Barroca 75,Lisbon, Portugal","Almada, Portugal",-9.1446125,38.7119716,Lisbon,Almada
1145,Powerplant,"R. Fernandes Tomás 64,Lisboa, Portugal","Almada, Portugal",-9.1507052,38.7094665,Lisboa,Almada
1146,Carmo Rooftop,"Largo do Carmo,Lisboa, Portugal","Almada, Portugal",-9.14069465,38.7116705,Lisboa,Almada
1147,Tasca do Jaime d'Alfama,"R. de São Pedro 40,Lisboa, Portugal","Almada, Portugal",-9.1291604,38.7107979,Lisboa,Almada
1148,Le Petit Café,"Largo de São Martinho - 6,Lisboa, Portugal","Almada, Portugal",-9.3457171,39.0716215,Lisboa,Almada
1149,Taqueria do Cais,"Rua de S. Paulo 28,Lisboa, Portugal","Almada, Portugal",-9.1432055,38.70746,Lisboa,Almada
1150,Restaurante da Sé,"Cruzes da Sé 31A,Lisboa, Portugal","Almada, Portugal",-9.1330154,38.7094852,Lisboa,Almada
1151,A Travessa,"Travessa do Convento das Bernardas 12,Lisbon, Portugal","Almada, Portugal",-9.1562692,38.7080871,Lisbon,Almada
1152,CR7 Corner – Bar & Bistrô,"R. Comércio, 54,Lisboa, Portugal","Almada, Portugal",-9.1359525,38.7091632,Lisboa,Almada
1153,Solar dos Nunes,"Rua dos Lusiadas 68-72,Lisboa, Portugal","Almada, Portugal",-9.1804324,38.705432,Lisboa,Almada
1154,Chapito à Mesa - Pátio,"Costa do Castelo 7,Lisboa, Portugal","Almada, Portugal",-9.1339526,38.7115896,Lisboa,Almada
1155,Lábios de Mosto,"R. da Oliveira ao Carmo, 47,Lisboa, Portugal","Almada, Portugal",-9.1418927,38.7128109,Lisboa,Almada
1156,Maria Xica brunch e tapas,"Av. Primeiro de Maio, 24,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-9.1392839,39.406773,Caldas da Rainha,Caldas da Rainha
1157,Ti' Ascenção,"Rua Dom João II - 41,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-9.14680435,39.4109913,Caldas da Rainha,Caldas da Rainha
1158,Lisbonense,"Av. Dr. Manuel Figueira Freire da Câmara,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-9.15190536,39.4034047,Caldas da Rainha,Caldas da Rainha
1159,Funky Sushi Bar,"Rua Júlio César Machado - 3A,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-9.1329062,39.4072516,Caldas da Rainha,Caldas da Rainha
1160,A Canastra,"R. Antiga Estr. Real 34,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15956508,39.35502924,Óbidos,Caldas da Rainha
1161,Pátio d'lagoa,"Aldeia dos Pescadores lote 19,Vau, Portugal","Caldas da Rainha, Portugal",-9.21117878,39.3645134,Vau,Caldas da Rainha
1162,Maria Batata,"Rua das Poças, Arelho,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.19055924,39.38353997,Óbidos,Caldas da Rainha
1163,Cobalt Restaurant,"Hotel Evolutee - Cabeço da Serra - Obidos,Vau, Portugal","Caldas da Rainha, Portugal",-9.21117878,39.3645134,Vau,Caldas da Rainha
1164,Book & Cook,"R. de Dom João de Ornelas,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15503997,39.36085262,Óbidos,Caldas da Rainha
1165,Maratona,"Praça 25 de Abril - 15,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-8.98158358,39.54811026,Caldas da Rainha,Caldas da Rainha
1166,Alcaide,"Rua Direita - 60,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.157482,39.3612867,Óbidos,Caldas da Rainha
1167,Villa Restaurant & Terrace Bar,"R. Padre Nunes Tavares - 6,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15627054,39.36180723,Óbidos,Caldas da Rainha
1168,Merkado - Na Lagoa,"Aldeia dos Pescadores - Bom Sucesso,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.23854923,39.42570496,Óbidos,Caldas da Rainha
1169,Kabuki Sushi,"Rua Dr. Francisco Sa Carneiro 12,Caldas da Rainha, Portugal","Caldas da Rainha, Portugal",-9.1382193,39.4037919,Caldas da Rainha,Caldas da Rainha
1170,Rodízio d'Óbidos,"R. Manuel Teotónio,Usseira, Portugal","Caldas da Rainha, Portugal",-9.15351522,39.32429405,Usseira,Caldas da Rainha
1171,Alma D'Sal,"Praia Rio Cortiço,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15713787,39.36206818,Óbidos,Caldas da Rainha
1172,Club House West Cliffs,"Estrada do Rio Cortiço 4 - Obidos,Vau, Portugal","Caldas da Rainha, Portugal",-9.15771,39.3596168,Vau,Caldas da Rainha
1173,Madok,"Rua Josefa d´Óbidos 11,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15771899,39.36009181,Óbidos,Caldas da Rainha
1174,Lounge,"R. Josefa de Óbidos 24,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.1289968,38.7201919,Óbidos,Caldas da Rainha
1175,The Legend Restaurant,"Hotel Evolutee - Cabeço da Serra - Obidos,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15713787,39.36206818,Óbidos,Caldas da Rainha
1176,Pousada de Óbidos,"Paço Real S/N,Óbidos, Portugal","Caldas da Rainha, Portugal",-9.15713787,39.36206818,Óbidos,Caldas da Rainha
1177,Restaurante Casa Cunha Leal,"R. Eng. Cunha Leal 1,Alcaide, Portugal","Fundão, Portugal",-9.11121657,38.75389044,Alcaide,Fundão
1178,Epicentro,"R. António Augusto de Aguiar 108,Covilhã, Portugal","Fundão, Portugal",-7.5040676,40.2799081,Covilhã,Fundão
1179,O Alambique,"Tv. da Estrada Nacional 18,Fundão, Portugal","Fundão, Portugal",-7.6212106,40.1316691,Fundão,Fundão
